strain_name,strain_number,experiment_id,spectrum,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700
,,,DIL1A(BGRD),0.00378008,0.0038341,0.00387151,0.00358201,0.00354048,0.00331615,0.0031436,0.00308427,0.00282482,0.00260046,0.00250387,0.00231129,0.00227642,0.00225691,0.00217622,0.00205907,0.00199459,0.00198037,0.00189029,0.00185218,0.00185096,0.0017514,0.00165852,0.00165424,0.00160247,0.00155368,0.0014866,0.00144782,0.00139564,0.0013485,0.00132693,0.00132747,0.00124222,0.0011759,0.00113755,0.0010387,0.00102083,0.00100599,0.000979594,0.000982715,0.000893566,0.000878688,0.0008662,0.000852885,0.000821501,0.000816798,0.000781754,0.000756088,0.000729695,0.000739943,0.00072246,0.000675323,0.000563891,0.000616448,0.000605767
,,,DIL1B,0.00827236,0.00848482,0.00835881,0.00800238,0.00796197,0.00767958,0.00745411,0.00718415,0.00698049,0.00671184,0.00653924,0.00617063,0.0060348,0.00600454,0.00598235,0.00584497,0.00572442,0.00572514,0.00558345,0.00550462,0.00548024,0.00533308,0.00531974,0.00517491,0.00515983,0.00518093,0.0051757,0.00507425,0.00508894,0.00505162,0.00509111,0.00499851,0.00480202,0.00465082,0.00462481,0.004462,0.00439964,0.004222,0.00426458,0.00414829,0.00409415,0.00397905,0.00396955,0.00389831,0.00376205,0.00365745,0.00362104,0.00350764,0.00338539,0.00346508,0.00347054,0.0035686,0.00360087,0.00380501,0.00379123
,,,DIL1B(BGRD),0.00380711,0.00390955,0.00394046,0.00363096,0.00361555,0.00336649,0.00315174,0.00313205,0.00286611,0.00268546,0.00251999,0.00240412,0.00229298,0.00227714,0.00225647,0.00210637,0.00202566,0.0019894,0.00191444,0.00186539,0.00186414,0.00178425,0.00166425,0.00169395,0.00159254,0.00158798,0.00149419,0.00148957,0.00142675,0.00137166,0.0013697,0.00137525,0.0012611,0.0012011,0.00115842,0.00106814,0.00104114,0.00101509,0.00101446,0.000982629,0.000936186,0.000901442,0.000886603,0.000869206,0.000849786,0.000841055,0.000816122,0.000780446,0.000743172,0.000779479,0.000745344,0.000684228,0.000606957,0.000627472,0.000622235
S. costatum,UTEX LB 2308,0606_SCOS,MILQ,0.00453285,0.00463974,0.00470063,0.00454784,0.00460807,0.00435027,0.00415344,0.00398254,0.00394747,0.00374895,0.00362499,0.00339203,0.00334286,0.00340065,0.0033263,0.0031531,0.00317929,0.00303708,0.00313925,0.0029889,0.00304597,0.0029181,0.00287055,0.00282027,0.00281102,0.00281181,0.0027564,0.00267024,0.00265,0.00264822,0.00260471,0.00262755,0.00248989,0.00243785,0.00241699,0.00232949,0.00225432,0.00224869,0.00226556,0.00222344,0.00219575,0.00211897,0.00210229,0.00211102,0.00202834,0.00203248,0.00206732,0.0020004,0.00189648,0.00202496,0.00201989,0.00184483,0.00183626,0.00185929,0.00193521
,,,MILQ(FILT),0.00329055,0.00340893,0.00339845,0.00324468,0.00317281,0.00298071,0.00284469,0.00290176,0.00263433,0.00235751,0.00219519,0.00222418,0.00208966,0.0020706,0.00207093,0.00194554,0.00188921,0.00192123,0.00177516,0.00178558,0.00181983,0.00169347,0.00160941,0.00157733,0.00153787,0.00152065,0.00144423,0.00140793,0.00137379,0.00131826,0.00128374,0.00131259,0.00121067,0.00116903,0.00113184,0.00102967,0.00101769,0.00098447,0.00100907,0.000993765,0.000903684,0.00089185,0.000862299,0.000843696,0.000840638,0.000837639,0.000776653,0.000778625,0.000750414,0.000761765,0.000734935,0.000732023,0.000615719,0.000665038,0.000593259
,,,DIL1A,0.00632709,0.00650647,0.00647291,0.00618882,0.00625885,0.00597985,0.00572892,0.00563852,0.00546519,0.00532244,0.00505874,0.00466343,0.00458851,0.00452276,0.0044696,0.00436919,0.00426132,0.00422561,0.00412286,0.00409168,0.00400473,0.00381272,0.0038081,0.00368101,0.00370371,0.00366656,0.00353955,0.00344668,0.00342455,0.00333295,0.00333113,0.00331897,0.00314505,0.00304819,0.00299972,0.00285699,0.00278598,0.00274984,0.00270068,0.00265223,0.00259211,0.00253073,0.00248159,0.00246835,0.00236455,0.00233699,0.00235154,0.00233126,0.00235908,0.00251535,0.00255006,0.00255102,0.00236459,0.00240211,0.00227102
,,,DIL1A(BGRD),0.0036475,0.00377559,0.00373036,0.0034934,0.00343925,0.00328398,0.00309092,0.00301562,0.00270704,0.00251916,0.00241508,0.00224563,0.0022239,0.00216043,0.00213738,0.00199396,0.00192915,0.00190725,0.00183154,0.00178787,0.00180441,0.00168628,0.00163883,0.00159236,0.00153199,0.00152628,0.00145123,0.00138954,0.00135714,0.00128484,0.00127739,0.00129155,0.00119276,0.00115857,0.00112306,0.00101188,0.000984009,0.000950381,0.000948182,0.000951405,0.000846978,0.000858033,0.000842322,0.000838175,0.000804688,0.000786955,0.000736014,0.000749087,0.000719188,0.000737566,0.000713905,0.000655067,0.000574956,0.000583552,0.000573789
,,,DIL1B,0.006573,0.00659738,0.00660832,0.00623846,0.00637012,0.0060616,0.00582455,0.00578605,0.0056567,0.00532319,0.00520619,0.00485277,0.00471803,0.00463623,0.00459583,0.00445432,0.00443468,0.00430621,0.0042361,0.00419569,0.00421422,0.00403946,0.00400363,0.00389086,0.0039164,0.00387621,0.00384136,0.0036504,0.00363129,0.00355495,0.00355636,0.00353337,0.00330327,0.00322392,0.00319159,0.0030609,0.0029368,0.00287985,0.00288019,0.00276935,0.00272775,0.00264543,0.00260758,0.00260568,0.00247751,0.00249379,0.00244206,0.00240824,0.00251443,0.0027323,0.00272304,0.00272823,0.00247497,0.00258475,0.00238929
,,,DIL1B(BGRD),0.00360348,0.00382117,0.00379593,0.00350135,0.00343918,0.00324548,0.0030987,0.00301291,0.0027593,0.00253865,0.00242582,0.00227798,0.00226163,0.00217507,0.00216506,0.00200539,0.00192018,0.00193029,0.00180105,0.0018016,0.00179009,0.00168421,0.00158881,0.0015972,0.0015283,0.00150865,0.00144901,0.00137866,0.00136515,0.00129806,0.00126419,0.00129843,0.00119773,0.00112785,0.00110842,0.00101395,0.000968278,0.000965196,0.000941879,0.000956844,0.000876245,0.00084516,0.000831,0.000825399,0.000810444,0.000781785,0.000767941,0.000734448,0.000721684,0.000710998,0.000670647,0.000628705,0.000544828,0.0005778,0.000591234
G. oceanica,CCMP2051,0609_GOCN,MILQ,0.00403746,0.00414885,0.00415086,0.00397222,0.0039359,0.00377342,0.0036227,0.00353768,0.00338751,0.0031468,0.00308904,0.00292559,0.00286562,0.00284323,0.00279944,0.00268389,0.00265375,0.00261215,0.0026334,0.00254219,0.00259288,0.00245704,0.00242349,0.00238131,0.00233229,0.00239705,0.00230289,0.00221745,0.00220508,0.00218009,0.00214727,0.00212908,0.0020534,0.00203391,0.00197362,0.00186409,0.00186876,0.00179905,0.00184705,0.00185299,0.00178973,0.00174666,0.00173625,0.00172559,0.00165088,0.00169414,0.00167972,0.00170447,0.00159528,0.00165507,0.00165948,0.00158764,0.00148658,0.00153493,0.00155598
,,,MILQ(FILT),0.00298715,0.00298567,0.00297721,0.00279715,0.00276996,0.00262916,0.00244144,0.00244877,0.00220099,0.00202494,0.00195065,0.00179089,0.00179138,0.00179018,0.00172456,0.00163295,0.0015297,0.00153535,0.00148676,0.00145521,0.00144401,0.00136743,0.00129893,0.00130178,0.00123771,0.00121764,0.00117464,0.00112908,0.00109654,0.00107243,0.0010542,0.00108996,0.000982318,0.000928775,0.000913678,0.000797639,0.00080775,0.000775835,0.000781287,0.000788918,0.000713603,0.000696073,0.000687665,0.00068533,0.000641883,0.000639892,0.000618351,0.000594464,0.000593943,0.00060833,0.000578743,0.000538068,0.00045814,0.000465851,0.00044391
,,,DIL1A,0.00541259,0.00550746,0.00549001,0.00518403,0.00531104,0.00499829,0.00471005,0.00463564,0.0045805,0.00443492,0.00420271,0.0039575,0.00395158,0.00395981,0.00390214,0.00371753,0.00373524,0.00361662,0.00360966,0.00353761,0.00351197,0.00341328,0.00336023,0.00332161,0.00325697,0.00324935,0.00318451,0.00302192,0.00302416,0.00295684,0.0029502,0.00289213,0.0027719,0.00272336,0.00265296,0.00254133,0.00243717,0.00237443,0.00241183,0.00232297,0.00231248,0.00220536,0.00219058,0.00217272,0.00205747,0.00207058,0.00205011,0.00203573,0.00201176,0.00215172,0.00224464,0.00214601,0.00194228,0.00196385,0.00196142
,,,DIL1A(BGRD),0.00369154,0.00378231,0.00376667,0.00350557,0.00347565,0.00322024,0.0030633,0.00303737,0.00271631,0.0025277,0.00243067,0.00222999,0.00217755,0.0021405,0.00213118,0.00199741,0.00192073,0.00191418,0.00183008,0.00178943,0.00178306,0.00166344,0.00160663,0.00159573,0.00155152,0.00150115,0.0014342,0.0013889,0.00132596,0.00131259,0.00125614,0.00126807,0.00118335,0.00114274,0.00107598,0.0010103,0.000953052,0.000944655,0.00096197,0.000921642,0.000843945,0.000829113,0.000815083,0.00081094,0.00078439,0.000771521,0.000743192,0.000727173,0.000690958,0.000703923,0.000660126,0.000629282,0.000512891,0.000576082,0.000608241
,,,DIL1B,0.00508629,0.00534955,0.00530565,0.00504619,0.00507092,0.00477116,0.00460254,0.0044464,0.00437862,0.00424951,0.00408596,0.00387128,0.00380422,0.0038521,0.00377319,0.00362262,0.00356495,0.00347352,0.00343688,0.00342007,0.00341902,0.00326567,0.00322768,0.00317904,0.00312711,0.00313907,0.00303676,0.0028639,0.0028356,0.00280261,0.00275115,0.00272412,0.00259913,0.00252805,0.00245389,0.00236439,0.00229554,0.00223567,0.00226047,0.00220161,0.00215023,0.00207102,0.00207693,0.00204953,0.00195552,0.00193235,0.00195961,0.0018938,0.00191088,0.00217553,0.00218094,0.00213483,0.00199567,0.00191759,0.00188353
,,,DIL1B(BGRD),0.00364275,0.00381871,0.00380494,0.00354757,0.00349605,0.00328748,0.00310056,0.00303581,0.00283968,0.00260087,0.00246066,0.0022875,0.00226697,0.00220496,0.00214759,0.00202389,0.00197406,0.00189717,0.00184457,0.00178973,0.00180805,0.00171098,0.00161153,0.00161752,0.00156811,0.00154302,0.00145037,0.00139925,0.00136573,0.00130829,0.00127688,0.00128946,0.00122044,0.00113685,0.00111685,0.00102533,0.000979911,0.000973411,0.000958684,0.000956428,0.000872465,0.000859741,0.000837662,0.000812691,0.000791393,0.00078866,0.000762169,0.000733699,0.000718522,0.000723517,0.00071275,0.000654785,0.000562967,0.000594925,0.000576859
A. sanguineae,CCMP3265,0613_ASAN,MILQ,0.00288628,0.00293942,0.00287707,0.00274149,0.00269558,0.00259311,0.00242162,0.00238489,0.0021035,0.0019835,0.0018847,0.00185245,0.0017612,0.00174472,0.00165455,0.00162026,0.00154257,0.00151721,0.00147246,0.00143528,0.00137646,0.00134641,0.00131699,0.00124642,0.00122118,0.00116621,0.00115275,0.0011265,0.0010673,0.00104008,0.00103581,0.00100561,0.000938199,0.000917368,0.000881283,0.000777182,0.000776546,0.000749914,0.000715796,0.000709112,0.000705153,0.000669923,0.000660496,0.000648984,0.000636644,0.000624126,0.0006063,0.000592021,0.000591894,0.00057459,0.000555212,0.000552098,0.000461512,0.000468359,0.000442318
,,,MILQ(FILT),0.00288628,0.00293942,0.00287707,0.00274149,0.00269558,0.00259311,0.00242162,0.00238489,0.0021035,0.0019835,0.0018847,0.00185245,0.0017612,0.00174472,0.00165455,0.00162026,0.00154257,0.00151721,0.00147246,0.00143528,0.00137646,0.00134641,0.00131699,0.00124642,0.00122118,0.00116621,0.00115275,0.0011265,0.0010673,0.00104008,0.00103581,0.00100561,0.000938199,0.000917368,0.000881283,0.000777182,0.000776546,0.000749914,0.000715796,0.000709112,0.000705153,0.000669923,0.000660496,0.000648984,0.000636644,0.000624126,0.0006063,0.000592021,0.000591894,0.00057459,0.000555212,0.000552098,0.000461512,0.000468359,0.000442318
,,,DIL1A,0.00987193,0.010041,0.00997605,0.00963442,0.00981526,0.00953592,0.00928777,0.00926914,0.00898437,0.0088015,0.00883234,0.00855105,0.00838149,0.00835651,0.0084157,0.00842757,0.00835334,0.00844509,0.00844832,0.00844319,0.00840997,0.00842029,0.0083664,0.00831621,0.00833923,0.00854761,0.00854741,0.00841718,0.00840896,0.00832584,0.00831689,0.00822647,0.0078938,0.00771993,0.00769808,0.00743592,0.00731001,0.00719082,0.00709333,0.00698545,0.00690615,0.00654119,0.00663204,0.00645329,0.00616267,0.00605127,0.00587888,0.00550774,0.00505999,0.00516661,0.00513408,0.00551536,0.00577875,0.00627898,0.00655465
,,,DIL1A(BGRD),0.00390624,0.00396756,0.00395334,0.0036524,0.00362036,0.00340849,0.00319327,0.00315889,0.00286622,0.00272599,0.0025448,0.00237988,0.00235337,0.00230403,0.00225821,0.00211879,0.00203381,0.0020257,0.00193877,0.00190007,0.00187449,0.00180539,0.00167383,0.00168639,0.00161652,0.00158105,0.00152188,0.00147842,0.00144042,0.00136406,0.00136905,0.00139002,0.00126152,0.00121829,0.00116766,0.0010707,0.00105718,0.00104106,0.00101713,0.0010106,0.000933818,0.000904032,0.000899295,0.000894739,0.000842382,0.000836091,0.000818221,0.000800096,0.000745195,0.000765801,0.000759653,0.000681467,0.000592914,0.000601576,0.000629254
,,,DIL1B,0.0100284,0.0103264,0.0101039,0.00984349,0.0100711,0.00976558,0.00955839,0.00935219,0.00916776,0.00911246,0.00900655,0.00879746,0.00870389,0.00880144,0.0088166,0.00876474,0.00873266,0.00881362,0.00886445,0.00873206,0.00884588,0.00878788,0.00895445,0.00881393,0.00899151,0.00911474,0.00911272,0.00899147,0.00907145,0.00892781,0.00894826,0.0088489,0.00854918,0.00841067,0.00835231,0.00812603,0.00809164,0.00775498,0.00780201,0.0075913,0.00740962,0.00729689,0.0071922,0.00709792,0.00672907,0.00666165,0.00647798,0.00600513,0.00557795,0.00552605,0.00543914,0.00582741,0.00627322,0.0069233,0.00719513
,,,DIL1B(BGRD),0.00388909,0.00403297,0.0039385,0.0037274,0.00363294,0.00343951,0.00327879,0.00316594,0.0029456,0.00270038,0.00257541,0.00242861,0.00236544,0.00233976,0.00226947,0.00216422,0.00208622,0.00203283,0.00195274,0.00192598,0.00192697,0.00180426,0.00171969,0.00171839,0.00165291,0.00163064,0.00156009,0.00151972,0.00145739,0.00140943,0.00136628,0.00139596,0.00129238,0.00124692,0.00120289,0.00110235,0.00108836,0.00104708,0.00103436,0.00103299,0.000950706,0.000932062,0.000916244,0.000897685,0.000865928,0.000836836,0.000812846,0.000803608,0.000758871,0.000764635,0.000743074,0.000691743,0.000625858,0.000654123,0.000648443
T. diporocyclus,CCMP3732,0617_TDIP,MILQ,0.00332278,0.00343725,0.00333981,0.00315591,0.00308395,0.00294089,0.00275254,0.00281074,0.00246638,0.00238344,0.00233142,0.00219492,0.00216884,0.00207387,0.00209672,0.00195177,0.00188738,0.00191156,0.00180454,0.00180989,0.00177578,0.00169504,0.001667,0.0016705,0.00159518,0.00160197,0.00150245,0.00148156,0.00142745,0.0014423,0.00140834,0.00139942,0.00131115,0.00128224,0.00126141,0.00115477,0.00115655,0.00110708,0.00110677,0.00111771,0.00107055,0.00106852,0.0010617,0.00103285,0.00102521,0.00100652,0.000952205,0.000972969,0.000947055,0.000935814,0.000883237,0.000944219,0.000766383,0.000841357,0.000808186
,,,MILQ(FILT),0.0028372,0.00283323,0.00276037,0.00265284,0.00256823,0.00240622,0.00233473,0.00223339,0.0020686,0.00186749,0.00186663,0.00167531,0.00167927,0.00168143,0.00159223,0.00153822,0.00143361,0.00145238,0.00138999,0.00137816,0.0012909,0.00125211,0.00119954,0.00120765,0.00118107,0.00114533,0.00107554,0.00104856,0.00102225,0.00102175,0.00100654,0.000979066,0.000929961,0.000872672,0.000854758,0.000760372,0.000756921,0.000747623,0.000716445,0.000712956,0.000674223,0.000661778,0.000640796,0.000637042,0.000582572,0.000589143,0.000578328,0.000561006,0.000547375,0.000571727,0.000533498,0.000511877,0.000466341,0.000415466,0.000388021
,,,DIL1A,0.00863916,0.00874987,0.00880517,0.00841878,0.00849618,0.00813244,0.00795931,0.00783627,0.00753214,0.0073399,0.00713657,0.0066735,0.00631592,0.0063223,0.00633463,0.00614797,0.00599093,0.00595356,0.00586413,0.00577874,0.00564292,0.0055275,0.00542548,0.00532259,0.0052759,0.00528982,0.00512645,0.00490901,0.00483723,0.00474108,0.00477633,0.00471439,0.00446881,0.00438731,0.00427956,0.004041,0.00399119,0.00385272,0.00385387,0.00386153,0.00366832,0.00357359,0.00358681,0.00350116,0.00332905,0.00329751,0.00325026,0.00320376,0.00324399,0.00349451,0.00358742,0.00362534,0.00338708,0.00335167,0.00323182
,,,DIL1A(BGRD),0.0036889,0.00376653,0.00376725,0.00356464,0.00343955,0.00324722,0.00313598,0.00301807,0.00279234,0.00254044,0.00248059,0.00226245,0.002261,0.00218572,0.00215529,0.00201396,0.00195072,0.00191397,0.0018461,0.00183213,0.00180335,0.00169038,0.00158781,0.00160497,0.0015245,0.00149471,0.00145029,0.00141624,0.00138281,0.00130771,0.001281,0.00130331,0.00120286,0.00113977,0.00114006,0.00101616,0.000971069,0.000960565,0.000963142,0.000947654,0.000873932,0.00085473,0.000846544,0.00080091,0.000798443,0.000785098,0.000767261,0.000747263,0.000709043,0.000736037,0.000724688,0.000660714,0.000574447,0.000579624,0.000603299
,,,DIL1B,0.00832923,0.00842591,0.00834434,0.00796029,0.00816843,0.00785894,0.00774863,0.00752874,0.00738517,0.00727746,0.00696685,0.00662995,0.0064111,0.00635293,0.00627294,0.0060328,0.00593807,0.005818,0.00565921,0.0056033,0.00562088,0.00548501,0.00540543,0.0052499,0.00526869,0.00521991,0.00508866,0.004979,0.00484739,0.00482655,0.00475092,0.00466842,0.00450221,0.00433984,0.0042823,0.00407182,0.00399359,0.00386626,0.00382761,0.00379679,0.00369554,0.00358708,0.00354782,0.00349073,0.00333276,0.0032734,0.00329581,0.00322174,0.00332184,0.00365017,0.00375923,0.00371519,0.00348672,0.00346813,0.00340224
,,,DIL1B(BGRD),0.00373207,0.00377527,0.00377175,0.00350957,0.00340312,0.00321635,0.00306573,0.00296397,0.00276183,0.00245233,0.00242414,0.00228069,0.00226295,0.00220305,0.00214177,0.00201094,0.00193307,0.00189312,0.00179359,0.0017729,0.00178357,0.0016818,0.00161464,0.00158127,0.001525,0.0014893,0.00142055,0.0013892,0.00131475,0.00131181,0.00124849,0.00127561,0.00118206,0.00112777,0.00109537,0.000999963,0.000965567,0.000962068,0.000940375,0.00092961,0.000844325,0.000840443,0.000809795,0.000835692,0.000764235,0.000765656,0.000759164,0.000727833,0.000696935,0.000697713,0.000680645,0.000628103,0.000533775,0.000560787,0.000559867
C. meneghiniana,CCMP338,0618_CMEN,MILQ,0.00326437,0.00342196,0.00331211,0.00317601,0.00311343,0.0029667,0.00288375,0.00283649,0.00260046,0.00248446,0.00229956,0.00225772,0.00218369,0.00213372,0.00209243,0.00203221,0.00194406,0.00196067,0.00189031,0.00185698,0.00181767,0.00177926,0.00169716,0.00166841,0.00165882,0.00163953,0.00158197,0.00151989,0.00152218,0.00150006,0.00145447,0.00145481,0.00137307,0.00131073,0.00130565,0.00123761,0.00122852,0.00118728,0.00120249,0.00116438,0.00112076,0.00111381,0.0010971,0.00112108,0.00106794,0.00107241,0.00100437,0.00101747,0.00102769,0.000984543,0.00102678,0.000922643,0.000863184,0.000937685,0.00086417
,,,MILQ(FILT),0.00274897,0.00287717,0.00279852,0.00268167,0.00264715,0.00247502,0.0023597,0.002334,0.00216375,0.00188377,0.00194447,0.00167165,0.00173866,0.0016716,0.00162679,0.00157366,0.00144328,0.00144502,0.00141015,0.00143685,0.00132699,0.00129358,0.00125184,0.0012325,0.00118954,0.00113727,0.00108912,0.00109502,0.00103291,0.00103435,0.00102576,0.00100095,0.000958703,0.000879867,0.00082795,0.000785397,0.000766489,0.000737861,0.00070452,0.000718234,0.000678567,0.000678564,0.000670348,0.000648009,0.000608313,0.000601453,0.000579336,0.000569348,0.000538961,0.000568981,0.000525412,0.000532569,0.000422048,0.000430444,0.000456661
,,,DIL1A,0.00971538,0.00987623,0.00977564,0.00942954,0.00951983,0.00913288,0.00879028,0.00877836,0.00834122,0.00812988,0.00795031,0.00752613,0.00727503,0.00722747,0.00717851,0.00696453,0.00675603,0.00671428,0.00664644,0.00651497,0.00647242,0.0063319,0.00618805,0.00598936,0.00596806,0.00590315,0.00571519,0.00562096,0.00549775,0.00540631,0.00535829,0.00531273,0.00511047,0.00494083,0.00483556,0.00466186,0.00455162,0.00444766,0.00444958,0.00436572,0.00433662,0.0041913,0.00417095,0.00406325,0.00387264,0.00387344,0.00382857,0.00383876,0.00379678,0.00399076,0.00397485,0.00384885,0.00375916,0.00368726,0.00370601
,,,DIL1A(BGRD),0.00370578,0.00374177,0.00376575,0.00354193,0.00343159,0.00325185,0.00311769,0.00304056,0.00282523,0.00259534,0.00250075,0.00229697,0.00226942,0.00217768,0.00213576,0.00201097,0.0019428,0.00194224,0.00186186,0.00183174,0.00179223,0.00170695,0.00161121,0.00161483,0.00155513,0.00150971,0.00144389,0.00141753,0.00133988,0.00130737,0.00129053,0.00128956,0.00119768,0.00112755,0.00112569,0.00101187,0.000994969,0.00096618,0.000943529,0.000937283,0.000868924,0.000861217,0.000835423,0.000812657,0.000796264,0.000779271,0.000769689,0.000731654,0.000717912,0.000716251,0.000720336,0.000634245,0.00055188,0.000611723,0.000606785
,,,DIL1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,DIL1B(BGRD),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T. sp.,CCMP908,0623_TSEL,MILQ,0.00367909,0.00386602,0.00380974,0.00357838,0.00351847,0.00342418,0.00324224,0.00321964,0.00301794,0.00275042,0.00271281,0.00249982,0.0025364,0.00253384,0.00249091,0.00241264,0.0023367,0.00231191,0.00230081,0.00220363,0.00223497,0.00216551,0.0020761,0.00208706,0.00203658,0.00201166,0.0019318,0.00188221,0.00185662,0.00182538,0.00178238,0.00181379,0.00174257,0.00164248,0.00164333,0.00153487,0.0015224,0.001459,0.00148258,0.00149074,0.00143872,0.00139478,0.00139918,0.00137205,0.00132444,0.00134804,0.00132434,0.00132085,0.00131103,0.00130254,0.00130377,0.00124535,0.0011121,0.00116359,0.00110957
,,,MILQ(FILT),0.00288396,0.00297831,0.00296481,0.00278184,0.00272148,0.00254781,0.00238816,0.00234271,0.00213348,0.00197225,0.00193241,0.00184283,0.00177299,0.0017312,0.00170817,0.00161407,0.00151799,0.00153662,0.00146691,0.00146927,0.00141028,0.00136328,0.00130055,0.00127739,0.00124222,0.00119094,0.00116035,0.00113506,0.00107671,0.00106928,0.00101981,0.00102944,0.000956861,0.000922767,0.000889307,0.000817372,0.000801302,0.000777394,0.000753743,0.000783101,0.000688182,0.000667262,0.000684217,0.000678281,0.000655848,0.000655304,0.000640505,0.000602365,0.000572474,0.000585509,0.000533067,0.000544242,0.000434867,0.000479159,0.000419878
,,,DIL1A,0.0143893,0.0149179,0.0154245,0.0152928,0.0157257,0.0153824,0.0148893,0.0149357,0.0144015,0.0143337,0.0143015,0.0142211,0.0144748,0.0150883,0.0158661,0.0162287,0.0167567,0.0175387,0.0179781,0.0181595,0.0182302,0.0177823,0.0174869,0.0168871,0.0166719,0.0163776,0.0157684,0.0151128,0.0148393,0.0142962,0.0140738,0.0138512,0.0130728,0.0126989,0.0126104,0.0122032,0.0118876,0.0115705,0.0115795,0.0113011,0.0111163,0.0106927,0.0104447,0.00993131,0.00933488,0.00929691,0.00939608,0.00927377,0.00941573,0.0103035,0.0111375,0.0121012,0.0123396,0.0131614,0.0133292
,,,DIL1A(BGRD),0.00374519,0.00383704,0.00388903,0.00366625,0.00359638,0.00338869,0.00318234,0.00303383,0.00285723,0.00266947,0.00248605,0.00239924,0.00226815,0.00229911,0.00221,0.00210669,0.00205205,0.00199586,0.00190944,0.00187631,0.00186149,0.00177355,0.00167729,0.00168811,0.00164337,0.00159041,0.00151068,0.00147626,0.00144464,0.00139906,0.00135394,0.00137091,0.00129032,0.00121241,0.0011701,0.00107972,0.00105268,0.00104684,0.00100147,0.00100936,0.000938462,0.000923029,0.000889622,0.000872938,0.00084106,0.000839841,0.000824603,0.000808429,0.000764149,0.000771909,0.000775125,0.000687606,0.000625286,0.000602624,0.000610171
,,,DIL1B,0.0137122,0.0141764,0.01434,0.0143802,0.0148636,0.0146097,0.0143435,0.0143551,0.0140452,0.0139775,0.0138265,0.0139063,0.0141348,0.0147522,0.0156861,0.0164372,0.0171805,0.0182108,0.0188406,0.0192436,0.0194486,0.0189191,0.018549,0.0178797,0.0176119,0.0173864,0.0168465,0.0160386,0.0156097,0.0149178,0.0147529,0.0145495,0.0137686,0.0131744,0.0131527,0.0126385,0.012437,0.0120572,0.0119965,0.0117934,0.0114298,0.0111177,0.0108457,0.010239,0.0096229,0.00962267,0.00965695,0.0095562,0.00979169,0.0108313,0.0117972,0.0130211,0.0134701,0.0147091,0.0150335
,,,DIL1B(BGRD),0.00366547,0.00392467,0.00390487,0.00363638,0.00359467,0.00342728,0.00320043,0.00315143,0.00290402,0.00268728,0.00253001,0.00236944,0.00229647,0.00229286,0.00226754,0.00208248,0.00201675,0.00202163,0.001912,0.00188946,0.00190898,0.00177111,0.00167543,0.00168408,0.00163717,0.00158727,0.00155601,0.00145947,0.00143593,0.0013712,0.00134898,0.00136997,0.00125316,0.00119141,0.00116358,0.00108077,0.00102062,0.00104365,0.00101076,0.000967062,0.000935016,0.000887738,0.00090602,0.000897011,0.000850782,0.000840536,0.000827693,0.000818751,0.000748153,0.000773339,0.000758204,0.000660779,0.000604721,0.000629483,0.000637718
C. longipes,CCMP1770,0624_CLON,MILQ,0.00478626,0.00391733,0.00396645,0.00376252,0.00381517,0.00371062,0.00342647,0.00333853,0.00316283,0.00295223,0.00292145,0.00275647,0.00267685,0.0025849,0.00266057,0.00256459,0.00250212,0.00241144,0.00243414,0.00240012,0.00237228,0.0022657,0.00220406,0.00223258,0.00216287,0.00214539,0.00211592,0.00204771,0.00200184,0.00198033,0.00196859,0.00197006,0.00186145,0.00179865,0.00174214,0.00168576,0.00164122,0.00155987,0.0016337,0.00164796,0.00164059,0.00160546,0.0015,0.00151817,0.00142807,0.00144693,0.00145642,0.00142304,0.00137496,0.00135531,0.00140665,0.00136464,0.00124557,0.00127888,0.00129599
,,,MILQ(FILT),0.00289399,0.00289527,0.00289232,0.0027568,0.00264022,0.00248712,0.0024101,0.00243471,0.00209732,0.00194414,0.00196316,0.00172737,0.00171158,0.00168928,0.0016616,0.00155769,0.00146166,0.00148475,0.00140998,0.00143701,0.00138564,0.00131534,0.00126351,0.00123311,0.00119648,0.00115713,0.00112133,0.0011159,0.00103459,0.00102925,0.00102602,0.00101898,0.000970202,0.000894384,0.00085987,0.000796799,0.000766956,0.000768181,0.000737969,0.000759229,0.000695054,0.000683622,0.000638962,0.000655286,0.000625975,0.000613099,0.000571558,0.00055907,0.0005543,0.000583679,0.000545475,0.000575928,0.000481312,0.000432105,0.000432183
